L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
52528,80,17,0.0,5425980,90433,0,0,0,0,0,4194118,100848,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,792000,0,90433,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58712,80,17,178.0,4019460,66991,0,0,0,0,0,4195161,99805,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,808000,0,66991,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62608,80,17,0.0,4002300,66705,0,0,0,0,0,4190147,104819,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,66705,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52528,80,17,0.0,6171600,102860,0,0,0,0,0,4194879,100088,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,824000,0,102860,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65369,80,17,0.0,5756220,95937,0,0,0,0,0,4189508,105458,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,704000,0,95937,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52850,80,17,0.0,5318160,88636,0,0,0,0,0,4195391,99575,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,768000,0,88636,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62602,80,17,0.0,4019400,66990,0,0,0,0,0,4194803,100163,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,800000,0,66990,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62609,80,17,0.0,4586760,76446,0,0,0,0,0,4190165,104802,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,76446,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53059,80,17,0.0,5516640,91944,0,0,0,0,0,4194025,100941,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,728000,0,91944,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62610,80,17,0.0,3658920,60982,0,0,0,0,0,4196056,98910,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,832000,0,60982,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53058,80,17,0.0,6625200,110420,0,0,0,0,0,4195416,99551,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,904000,0,110420,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49697,80,17,0.0,7273440,121224,0,0,0,0,0,4195213,99753,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,944000,0,121224,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60757,80,17,0.0,7298040,121634,0,0,0,0,0,4195139,99827,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,944000,0,121634,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62605,80,17,0.0,3240960,54016,0,0,0,0,0,4193960,101006,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,54016,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52844,80,17,0.0,5623020,93717,0,0,0,0,0,4189000,105967,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,800000,0,93717,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49694,80,17,0.0,6657720,110962,0,0,0,0,0,4195322,99644,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,840000,0,110962,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52531,80,17,0.0,6108780,101813,0,0,0,0,0,4192875,102091,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,101813,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65376,80,17,0.0,6583140,109719,0,0,0,0,0,4189864,105103,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,784000,0,109719,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64568,80,17,0.0,7277760,121296,0,0,0,0,0,4195027,99939,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,928000,0,121296,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49695,80,17,0.0,5796660,96611,0,0,0,0,0,4195210,99756,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,736000,0,96611,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65376,80,17,0.0,6377940,106299,0,0,0,0,0,4188746,106220,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,792000,0,106299,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64568,80,17,0.0,7675080,127918,0,0,0,0,0,4195480,99486,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,912000,0,127918,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49693,80,17,0.0,5943660,99061,0,0,0,0,0,4192340,102626,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,736000,0,99061,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53058,80,17,0.0,3706620,61777,0,0,0,0,0,4240483,54483,0,127,127,60,60,0,60,8.70001176005161e+277,0.0,0,0,0,0,848000,0,61777,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65377,80,17,0.0,5976720,99612,0,0,0,0,0,4194216,100750,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,768000,0,99612,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60755,80,17,0.0,17536140,292269,0,0,0,0,0,4191450,103516,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,1928000,0,292269,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60756,80,17,0.0,6694020,111567,0,0,0,0,0,4195044,99922,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,808000,0,111567,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52532,80,17,0.0,4876620,81277,0,0,0,0,0,4221998,72968,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,832000,0,81277,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49698,80,17,0.0,5174160,86236,0,0,0,0,0,4220255,74711,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,856000,0,86236,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49696,80,17,0.0,6037680,100628,0,0,0,0,0,4192313,102653,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,768000,0,100628,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64568,80,17,0.0,7775040,129584,0,0,0,0,0,4193616,101350,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,936000,0,129584,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64563,80,17,0.0,6145800,102430,0,0,0,0,0,4192588,102378,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,728000,0,102430,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52532,80,17,0.0,6082320,101372,0,0,0,0,0,4194993,99973,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,101372,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60763,80,17,0.0,8108640,135144,0,0,0,0,0,4195214,99753,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,920000,0,135144,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62609,80,17,0.0,397620,6627,0,0,0,0,0,4294889,78,0,127,127,60,60,0,60,397620.0,0.0,0,0,0,0,40264000,0,6627,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62608,80,17,0.0,326160,5436,0,0,0,0,0,4294889,78,0,127,127,60,60,0,60,326160.0,0.0,0,0,0,0,33024000,0,5436,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64569,80,17,0.0,6408120,106802,0,0,0,0,0,4194395,100571,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,792000,0,106802,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60776,80,17,0.0,9431760,157196,0,0,0,0,0,4198706,96260,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,1216000,0,157196,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60776,80,17,0.0,6936300,115605,0,0,0,0,0,4195134,99832,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,888000,0,115605,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53062,80,17,0.0,6123240,102054,0,0,0,0,0,4193392,101574,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,808000,0,102054,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52849,80,17,0.0,5864820,97747,0,0,0,0,0,4195410,99556,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,824000,0,97747,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64563,80,17,0.0,6608460,110141,0,0,0,0,0,4195489,99477,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,800000,0,110141,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52528,80,17,0.0,5941800,99030,0,0,0,0,0,4195600,99366,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,784000,0,99030,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60760,80,17,0.0,5894760,98246,0,0,0,0,0,4195113,99853,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,768000,0,98246,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52849,80,17,0.0,6891780,114863,0,0,0,0,0,4194063,100903,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,888000,0,114863,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52527,80,17,0.0,4692120,78202,0,0,0,0,0,4188588,106378,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,78202,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60773,80,17,0.0,12055860,200931,0,0,0,0,0,4195466,99500,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,1488000,0,200931,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60755,80,17,0.0,8066460,134441,0,0,0,0,0,4195187,99779,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,920000,0,134441,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60763,80,17,0.0,7058220,117637,0,0,0,0,0,4190051,104915,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,856000,0,117637,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60778,80,17,0.0,6858780,114313,0,0,0,0,0,4190088,104879,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,114313,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49694,80,17,0.0,6737040,112284,0,0,0,0,0,4195210,99756,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,856000,0,112284,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53057,80,17,0.0,5657880,94298,0,0,0,0,0,4192076,102890,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,712000,0,94298,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52529,80,17,0.0,5173620,86227,0,0,0,0,0,4189988,104979,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,736000,0,86227,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53056,80,17,0.0,7130220,118837,0,0,0,0,0,4189938,105028,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,872000,0,118837,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64565,80,17,0.0,6591960,109866,0,0,0,0,0,4193554,101412,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,109866,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52846,80,17,0.0,5281620,88027,0,0,0,0,0,4189050,105916,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,776000,0,88027,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52849,80,17,0.0,5544060,92401,0,0,0,0,0,4195431,99536,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,848000,0,92401,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60773,80,17,0.0,5712240,95204,0,0,0,0,0,4192334,102632,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,720000,0,95204,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53059,80,17,0.0,5831160,97186,0,0,0,0,0,4195125,99841,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,824000,0,97186,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64569,80,17,0.0,6660900,111015,0,0,0,0,0,4209628,85338,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,984000,0,111015,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65374,80,17,0.0,6208320,103472,0,0,0,0,0,4193355,101611,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,776000,0,103472,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58708,80,17,178.0,5156760,85946,0,0,0,0,0,4188641,106326,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,85946,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53057,80,17,0.0,6851760,114196,0,0,0,0,0,4195590,99376,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,824000,0,114196,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52842,80,17,0.0,7090680,118178,0,0,0,0,0,4194149,100817,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,856000,0,118178,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49695,80,17,0.0,6026220,100437,0,0,0,0,0,4193289,101677,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,760000,0,100437,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52841,80,17,0.0,6597060,109951,0,0,0,0,0,4193728,101238,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,784000,0,109951,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52848,80,17,0.0,6803760,113396,0,0,0,0,0,4193635,101332,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,113396,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58710,80,17,178.0,5495940,91599,0,0,0,0,0,4195655,99312,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,752000,0,91599,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60778,80,17,0.0,6861960,114366,0,0,0,0,0,4192329,102637,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,856000,0,114366,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60779,80,17,0.0,6127920,102132,0,0,0,0,0,4189956,105010,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,792000,0,102132,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60779,80,17,0.0,6392460,106541,0,0,0,0,0,4195419,99548,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,784000,0,106541,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49692,80,17,0.0,6975480,116258,0,0,0,0,0,4192325,102641,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,872000,0,116258,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60761,80,17,0.0,7221540,120359,0,0,0,0,0,4195337,99630,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,904000,0,120359,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52532,80,17,0.0,5254680,87578,0,0,0,0,0,4193512,101454,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,752000,0,87578,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
56626,80,17,0.0,245880,4098,0,0,0,0,0,4294296,670,0,127,127,60,60,0,60,18708058800.0,0.0,0,0,0,0,2920000,0,4098,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62608,80,17,0.0,3412620,56877,0,0,0,0,0,4193996,100970,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,736000,0,56877,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53060,80,17,0.0,8025480,133758,0,0,0,0,0,4195139,99828,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,1000000,0,133758,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52844,80,17,0.0,7495860,124931,0,0,0,0,0,4192261,102706,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,904000,0,124931,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65376,80,17,0.0,6118920,101982,0,0,0,0,0,4195354,99612,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,776000,0,101982,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52529,80,17,0.0,5152200,85870,0,0,0,0,0,4194657,100309,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,85870,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52530,80,17,0.0,5364540,89409,0,0,0,0,0,4194073,100893,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,89409,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52848,80,17,0.0,5044260,84071,0,0,0,0,0,4195470,99497,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,84071,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60773,80,17,0.0,5833500,97225,0,0,0,0,0,4192451,102515,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,736000,0,97225,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58717,80,17,178.0,4999440,83324,0,0,0,0,0,4191977,102989,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,848000,0,83324,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62603,80,17,0.0,3191460,53191,0,0,0,0,0,4193707,101259,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,800000,0,53191,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65370,80,17,0.0,6288960,104816,0,0,0,0,0,4190340,104626,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,800000,0,104816,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52534,80,17,0.0,4387680,73128,0,0,0,0,0,4192486,102481,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,696000,0,73128,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52847,80,17,0.0,6223320,103722,0,0,0,0,0,4195314,99652,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,784000,0,103722,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58711,80,17,178.0,4145160,69086,0,0,0,0,0,4195360,99606,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,984000,0,69086,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52529,80,17,0.0,5740140,95669,0,0,0,0,0,4192312,102654,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,816000,0,95669,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58714,80,17,178.0,4490640,74844,0,0,0,0,0,4192723,102244,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,792000,0,74844,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52536,80,17,0.0,5823540,97059,0,0,0,0,0,4195126,99841,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,776000,0,97059,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52532,80,17,0.0,4569840,76164,0,0,0,0,0,4188712,106255,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,704000,0,76164,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64565,80,17,0.0,6506460,108441,0,0,0,0,0,4193684,101282,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,776000,0,108441,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53060,80,17,0.0,6239340,103989,0,0,0,0,0,4192863,102103,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,848000,0,103989,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58716,80,17,178.0,3572280,59538,0,0,0,0,0,4195293,99673,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,896000,0,59538,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52847,80,17,0.0,5047680,84128,0,0,0,0,0,4195041,99926,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,752000,0,84128,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
64567,80,17,0.0,5957220,99287,0,0,0,0,0,4191918,103049,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,720000,0,99287,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52846,80,17,0.0,7324800,122080,0,0,0,0,0,4192230,102737,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,888000,0,122080,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
49691,80,17,0.0,5895000,98250,0,0,0,0,0,4195307,99660,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,768000,0,98250,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52535,80,17,0.0,5705400,95090,0,0,0,0,0,4193860,101106,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,784000,0,95090,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52535,80,17,0.0,5358660,89311,0,0,0,0,0,4190006,104961,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,800000,0,89311,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65372,80,17,0.0,6546780,109113,0,0,0,0,0,4195098,99868,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,840000,0,109113,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62606,80,17,0.0,5134020,85567,0,0,0,0,0,4195021,99945,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,888000,0,85567,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62604,80,17,0.0,3998340,66639,0,0,0,0,0,4194797,100169,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,880000,0,66639,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
65375,80,17,0.0,11426820,190447,0,0,0,0,0,4248153,46813,0,127,127,60,60,0,60,1.1808011622016264e+287,0.0,0,0,0,0,2976000,0,190447,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52528,80,17,0.0,6145500,102425,0,0,0,0,0,4195416,99551,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,824000,0,102425,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58715,80,17,178.0,5010480,83508,0,0,0,0,0,4192701,102266,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,904000,0,83508,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52843,80,17,0.0,5625180,93753,0,0,0,0,0,4195427,99539,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,776000,0,93753,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53055,80,17,0.0,5845980,97433,0,0,0,0,0,4192616,102350,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,744000,0,97433,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
62610,80,17,0.0,2404740,40079,0,0,0,0,0,4237075,57891,0,127,127,60,60,0,60,3.2520566403048064e+294,0.0,0,0,0,0,832000,0,40079,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60777,80,17,0.0,8509920,141832,0,0,0,0,0,4199480,95486,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,1096000,0,141832,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
60758,80,17,0.0,6086220,101437,0,0,0,0,0,4205024,89943,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,824000,0,101437,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
53056,80,17,0.0,6153180,102553,0,0,0,0,0,4195467,99500,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,808000,0,102553,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
52841,80,17,0.0,5717940,95299,0,0,0,0,0,4223311,71656,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,1056000,0,95299,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
58714,80,17,178.0,4289880,71498,0,0,0,0,0,4195958,99009,0,127,127,60,60,0,60,0.0,0.0,0,0,0,0,704000,0,71498,0,0,0,0,0,0,0,0,0,0,0,0,1,DDOS attack-LOIC-UDP
